588	88	16992	1040	115	-559	-18	-20	-23	23897
584	-172	17148	1346	-422	263	-18	-22	-26	23945
636	180	17484	1193	49	-157	-18	-21	-24	23994
612	4	17276	-169	-103	-96	-17	-21	-24	24042
644	-32	17420	653	-533	235	-18	-21	-25	24089
672	352	17440	164	475	-500	-18	-22	-24	24137
544	-88	16908	1438	-298	253	-18	-22	-24	24185
636	440	17568	1118	508	-264	-19	-23	-26	24234
556	224	17224	5319	318	-629	-17	-23	-27	24283
596	1064	17300	5025	-524	739	-16	-23	-26	24331
580	2000	17448	7730	536	442	-17	-26	-27	24381
476	2516	16856	5776	795	3	-17	-30	-28	24430
432	3076	16756	7194	-332	310	-15	-31	-28	24477
484	4120	16896	5873	131	68	-17	-34	-28	24527
340	4568	16720	5802	537	281	-18	-34	-29	24575
356	5296	16112	5344	80	-51	-17	-36	-31	24624
328	5488	16464	5729	-6	19	-18	-36	-30	24671
256	6032	15972	5492	148	-381	-16	-40	-32	24718
296	6320	15928	3757	40	129	-15	-41	-32	24768
148	6440	15644	4665	-304	-55	-16	-43	-31	24816
352	7484	15724	4197	476	-451	-14	-42	-29	24866
260	7640	15416	4423	29	170	-17	-47	-32	24916
216	7808	15248	3793	240	137	-16	-49	-32	24964
200	8580	14676	3822	264	107	-16	-49	-32	25013
-472	7684	14608	5857	-795	749	-16	-50	-32	25061
464	10056	14920	2555	392	62	-17	-51	-31	25112
200	8824	13896	2466	534	-415	-15	-52	-33	25161
512	9928	14272	2037	-296	1008	-18	-51	-31	25211
360	9900	14136	39	942	-1225	-16	-52	-31	25262
204	9488	13820	756	-446	634	-16	-52	-32	25311
284	10364	14160	-597	333	-232	-16	-52	-32	25360
164	9168	13892	-183	70	-831	-15	-52	-33	25411
296	9824	14152	-73	-813	1109	-15	-53	-31	25460
276	10004	14600	-1305	844	-1038	-15	-53	-31	25510
100	8780	13848	-768	-175	382	-16	-50	-33	25563
172	9536	14792	-1929	-75	-18	-16	-50	-31	25613
140	9132	14812	-3385	588	-789	-15	-50	-30	25663
88	8496	14336	-1260	-1044	386	-15	-49	-31	25714
468	8588	15648	-5400	-814	-1520	-18	-49	-32	25765
216	7620	15148	-2037	-645	381	-15	-48	-32	25818
292	8024	15532	-1147	-214	407	-15	-47	-31	25869
288	7912	15040	-2554	-72	-84	-16	-47	-30	25919
268	6996	15192	418	-575	608	-16	-45	-31	25969
448	8064	15696	-1121	-653	443	-16	-45	-30	26018
384	7016	15740	-2997	-97	-207	-15	-42	-30	26069
540	7352	15860	-2641	-648	676	-13	-42	-29	26120
536	6620	15692	-1584	-468	344	-16	-44	-31	26171
576	6672	15820	-2974	-365	441	-16	-43	-29	26222
612	6196	15976	-1715	-197	189	-15	-40	-31	26273
660	6016	16024	-1840	-648	63	-18	-39	-28	26324
724	5868	16320	-2438	100	166	-18	-38	-28	26374
748	5488	16260	-1353	-136	157	-18	-38	-29	26424
720	5316	16528	-3111	-290	166	-16	-37	-31	26475
768	4916	16228	-1583	-61	199	-17	-37	-29	26526
732	4880	16780	-3975	19	138	-16	-36	-29	26576
688	4240	16500	-113	-369	110	-17	-34	-29	26625
812	4484	17104	-3451	189	-58	-16	-34	-31	26675
744	3484	16644	-1420	-377	-198	-17	-34	-29	26724
788	3788	17044	-91	300	7	-15	-32	-26	26776
788	3736	16988	-1363	211	7	-19	-31	-28	26822
768	2784	16828	-4870	-1697	744	-16	-32	-26	26870
816	2908	17316	-3689	648	53	-18	-30	-26	26922
780	2320	16996	-4008	-510	521	-15	-29	-26	26971
888	2072	17344	-4408	307	144	-16	-25	-26	27022
828	1380	17196	-3201	-421	315	-19	-26	-25	27072
828	1128	17688	-2710	382	83	-18	-23	-26	27123
836	816	17004	-549	-672	304	-17	-22	-24	27172
832	644	17336	-2457	-27	-14	-18	-22	-25	27221
856	448	17260	-1236	-168	67	-20	-21	-25	27269
776	216	17392	-2465	156	196	-16	-21	-22	27318
880	80	17408	-1488	-341	69	-16	-20	-23	27367
900	-384	17232	-1288	146	27	-18	-21	-24	27415
836	-252	17276	245	-273	-15	-18	-20	-23	27464
824	-152	17296	962	681	-231	-17	-21	-24	27513
804	36	17564	1335	312	-366	-19	-20	-23	27562
700	-308	17204	1176	-86	103	-16	-19	-23	27609
808	2056	17748	1708	548	-1137	-18	-22	-28	27658
652	-568	17272	413	-301	-298	-17	-22	-26	27709
752	364	17444	-1549	929	-1619	-16	-21	-23	27759
584	-564	17224	-1444	-149	930	-18	-21	-24	27810
584	-200	17248	-1377	479	-257	-17	-19	-26	27861
568	-568	17552	-3261	227	1244	-18	-18	-23	27912
560	-1076	16964	-5482	83	-375	-17	-18	-23	27963
524	-1072	17148	-3376	-116	833	-17	-16	-21	28014
556	-1856	17220	-3778	51	-191	-16	-15	-21	28066
540	-2796	17176	-5543	-130	-14	-19	-14	-20	28117
1732	-3660	17304	-953	211	-111	-17	-14	-20	28169
568	-3452	16800	-3383	-869	417	-18	-12	-17	28221
580	-3668	17180	-2394	347	-283	-20	-11	-18	28273
604	-3636	16744	-4951	-689	577	-20	-12	-16	28325
596	-4524	16528	-4969	453	34	-18	-7	-15	28377
628	-5652	16884	-6114	-481	-381	-18	-8	-14	28426
584	-5672	16040	-4147	-32	78	-20	-8	-13	28478
636	-5672	16432	-11394	-478	181	-20	-5	-11	28527
472	-8000	14976	-4998	1466	-965	-19	-3	-5	28579
580	-8140	15144	919	-744	160	-20	-1	-6	28630
632	-8288	15304	-4137	-69	277	-22	-1	-6	28678
368	-9692	14652	-5865	353	-95	-20	-2	-4	28726
524	-8832	14524	-1560	-654	356	-21	-2	-2	28775
576	-9384	14476	-8315	574	194	-21	1	-1	28825
376	-10660	13380	-7228	303	384	-21	2	2	28873
464	-10372	13736	-3856	70	-69	-21	3	4	28921
396	-11300	13180	-3983	23	405	-19	1	6	28968
448	-10760	12800	-1879	-549	196	-22	2	7	29015
404	-11428	12508	-2672	301	-104	-21	4	7	29063
412	-11556	12784	-2484	-128	152	-23	6	7	29112
420	-11784	12580	-1413	375	-37	-20	5	8	29161
356	-11728	12388	2089	-494	-114	-22	3	7	29209
396	-11432	12744	3593	461	-522	-21	3	8	29258
416	-11560	12444	4706	279	-432	-21	2	4	29306
484	-10672	13428	6308	-344	-364	-20	4	0	29354
460	-10340	13592	4592	170	-414	-22	0	4	29402
476	-10080	13844	5276	-226	-254	-21	2	1	29450
536	-9500	14300	5976	12	-424	-22	0	1	29499
492	-9072	14512	3933	-202	-279	-19	-1	-4	29545
520	-8748	14768	5259	64	-474	-20	0	-4	29595
580	-8184	15104	5737	-123	-460	-21	-3	-5	29642
560	-7796	15224	3513	-126	-216	-20	-3	-6	29692
576	-7600	15460	4412	-70	-444	-18	-4	-6	29741
584	-7176	15660	4846	-88	-249	-22	-5	-9	29790
596	-6848	15672	4444	-267	-358	-20	-6	-9	29839
588	-6368	16164	4547	166	-165	-21	-5	-10	29889
688	-5788	16092	4592	-337	-320	-22	-7	-11	29939
692	-5232	16480	5178	63	-344	-19	-9	-11	29990
664	-4968	16544	3788	169	-302	-22	-9	-14	30039
688	-4696	16704	4098	-435	-205	-21	-11	-13	30089
664	-4080	16924	4210	268	-483	-17	-12	-16	30141
732	-3820	16936	3274	-431	-54	-20	-12	-16	30192
736	-3396	16840	2964	288	-401	-18	-12	-17	30243
696	-3032	17048	3474	-396	-117	-18	-14	-17	30294
656	-2864	17024	4800	274	-407	-19	-15	-19	30346
676	-2388	17168	3020	-282	-156	-21	-15	-18	30397
708	-2100	17076	3307	-374	-287	-18	-18	-20	30449
748	-1768	17188	134	-24	-180	-20	-18	-20	30501
664	-1796	16868	2870	-115	-74	-18	-15	-20	30551
768	-1344	17484	3036	330	-627	-16	-18	-21	30602
632	-932	17080	2952	-367	160	-20	-18	-22	30653
800	-712	17648	1392	222	-252	-19	-18	-22	30702
748	-732	16944	2413	-148	-371	-21	-21	-23	30752
796	-296	17528	2912	109	-244	-19	-20	-21	30803
744	-96	17432	2949	135	-226	-17	-22	-25	30853
716	280	17516	1880	-182	-186	-19	-21	-23	30902
712	1496	17232	-267	-180	-135	-20	-25	-23	30952
732	368	17192	1408	205	-5	-18	-21	-25	31003
716	376	17408	689	37	148	-18	-22	-22	31050
676	260	17116	2167	-51	-200	-17	-23	-24	31096
688	832	17732	2583	71	-256	-18	-23	-22	31144
724	916	17108	2723	-221	21	-17	-24	-22	31192
620	1232	17204	3053	405	-453	-17	-26	-25	31240
684	1472	16704	6421	-767	227	-21	-27	-24	31290
668	2400	17676	5731	1173	-839	-19	-27	-24	31340
656	4128	17056	8855	-240	930	-18	-31	-27	31391
508	3768	16864	7052	804	-303	-19	-33	-28	31441
596	5284	16656	5612	144	-314	-17	-36	-27	31491
468	5124	16152	6575	210	-560	-17	-38	-30	31541
464	6032	16296	3443	189	-190	-14	-39	-29	31591
456	6068	16252	1571	-903	21	-17	-39	-28	31641
520	6220	16124	3693	-185	-408	-18	-42	-29	31689
456	6800	15848	4788	727	-459	-19	-43	-30	31740
316	6632	15192	4658	121	261	-18	-45	-30	31790
476	7876	15788	4735	-460	-251	-17	-48	-29	31839
340	7436	14668	1886	14	252	-18	-47	-30	31890
468	8552	15200	3829	-1024	78	-19	-48	-32	31938
528	8644	15020	3296	149	-140	-17	-49	-29	31988
488	9168	14624	4876	549	-319	-17	-49	-29	32038
500	9008	14208	1478	131	380	-20	-50	-27	32088
536	9668	14544	2863	514	-288	-17	-51	-29	32137
316	9288	14352	547	179	-172	-17	-53	-31	32187
292	9416	14064	1159	-348	-181	-17	-53	-30	32235
412	9368	14384	1113	150	-97	-17	-53	-30	32286
300	9512	14276	-1905	-108	488	-16	-51	-29	32335
284	8888	14428	-4431	344	-110	-18	-50	-30	32386
404	8692	14132	-4206	-1236	1117	-17	-52	-31	32437
456	7336	15484	-5123	885	-891	-18	-45	-30	32490
456	7960	15012	-1458	-1481	1146	-19	-45	-33	32541
636	7292	16164	-6914	681	-272	-19	-42	-27	32594
508	6660	15172	-1774	-426	867	-19	-43	-30	32645
656	6420	16772	-8178	-567	349	-19	-41	-28	32696
664	5528	16048	-4059	-471	551	-17	-37	-30	32747
668	4880	16208	-4264	-292	402	-20	-37	-29	32798
816	4932	16496	-2543	-80	473	-17	-35	-31	32849
800	4296	16592	-2873	-321	260	-18	-35	-28	32899
784	4084	16680	-1283	-159	337	-17	-35	-27	32950
944	3952	16896	-3616	-1049	374	-18	-32	-26	33001
872	3468	16884	-2000	495	105	-18	-33	-28	33053
848	3192	16940	-4323	-789	460	-18	-30	-28	33103
936	2704	17184	-2942	476	176	-19	-29	-26	33154
940	2208	17252	-3431	-770	286	-20	-29	-26	33204
1036	2048	17208	-2264	136	124	-21	-27	-24	33255
1000	1564	17308	-4180	-843	464	-19	-22	-26	33306
996	1196	17236	-2081	507	68	-18	-24	-24	33358
964	888	17148	-2521	-498	111	-18	-24	-22	33406
1084	764	17580	-1567	-408	233	-19	-23	-22	33456
1044	544	17248	-1889	-93	138	-19	-23	-24	33507
1020	228	17368	-341	-305	111	-21	-22	-22	33557
1084	132	17248	-396	673	-210	-18	-23	-25	33607
992	304	17492	-623	-219	432	-18	-22	-25	33657
908	164	17524	1304	1210	-390	-18	-21	-22	33706
900	40	16896	550	-523	111	-18	-21	-24	33756
908	484	17596	757	321	-185	-16	-23	-22	33803
844	228	17220	780	-50	143	-18	-22	-23	33851
876	420	17624	339	247	-43	-20	-22	-25	33897
816	412	17212	123	0	-175	-19	-23	-24	33944
776	356	17480	157	-165	-214	-20	-23	-24	33990
740	680	17372	-242	1081	-764	-16	-22	-22	34039
-20	644	17528	-322	-962	-542	-18	-25	-26	34089
592	576	17236	-574	806	-1138	-18	-22	-25	34139
1028	-164	17184	671	-354	-694	-19	-22	-24	34189
-40	384	17704	312	225	-116	-16	-22	-24	34239
916	264	17268	317	-86	-109	-18	-23	-23	34287
-108	260	17536	492	53	137	-19	-23	-24	34335
-1552	788	17436	-1	347	-79	-16	-22	-25	34382
1072	136	17196	489	-585	253	-19	-23	-26	34430
572	512	17584	537	-220	320	-19	-23	-25	34479
1108	516	17228	457	49	5	-18	-23	-25	34527
1740	140	17448	103	103	-295	-19	-24	-24	34571
504	496	17396	-46	-338	-32	-17	-24	-24	34620
228	760	17404	308	185	-347	-19	-24	-23	34668
1476	96	17164	206	-205	314	-20	-25	-25	34716
1548	656	17368	1018	-139	135	-18	-22	-26	34764
676	472	17364	298	-192	225	-18	-25	-25	34814
136	564	17400	583	427	438	-19	-24	-25	34861
136	840	17192	438	-245	214	-20	-24	-25	34908
312	932	17380	517	90	133	-18	-23	-26	34956
560	616	17136	417	42	171	-18	-26	-24	35002
912	800	17440	651	-460	258	-18	-25	-28	35048
416	808	17412	8	382	-231	-20	-25	-26	35095
588	824	17296	79	112	-76	-19	-25	-25	35141
380	740	17624	-234	-523	1	-17	-24	-24	35187
1120	780	17220	-43	253	78	-18	-23	-26	35234
556	624	17080	187	-91	-11	-17	-24	-25	35281
636	600	17364	116	-42	163	-18	-25	-25	35327
572	512	17424	257	113	191	-18	-24	-26	35374
576	648	17496	382	-25	56	-17	-23	-26	35421
628	728	17332	663	-329	386	-18	-23	-25	35467
-1160	152	17772	-490	414	261	-19	-24	-26	35515
516	44	17092	437	-403	1363	-17	-22	-24	35564
184	888	17588	1198	131	2578	-16	-23	-28	35612
2172	964	17284	1912	250	2708	-18	-25	-25	35661
-344	944	17140	-516	-164	3557	-16	-24	-26	35711
1852	2036	17212	636	247	3769	-18	-23	-25	35762
1436	1004	17292	-1027	146	2160	-16	-23	-28	35812
568	936	17160	-24	350	2074	-15	-25	-26	35864
588	1064	17304	-1842	-88	1907	-14	-20	-28	35912
-1328	2508	17672	1575	-175	3380	-13	-21	-27	35963
548	2012	16936	-60	-156	3403	-15	-20	-26	36016
576	1396	17216	906	-20	3350	-13	-21	-26	36066
-1084	304	17972	888	-258	3052	-13	-19	-28	36115
604	784	17704	444	507	2315	-12	-20	-26	36166
628	-12	17232	1010	-1062	2340	-9	-21	-25	36213
516	1960	17436	-191	826	2774	-12	-20	-27	36263
900	956	16580	2207	442	3458	-10	-21	-26	36313
1572	204	17556	1277	-1075	3186	-11	-20	-27	36362
608	900	17512	-833	132	1958	-10	-20	-28	36414
180	2176	17144	849	-139	4970	-9	-19	-27	36463
1216	1180	17356	826	520	3455	-6	-18	-27	36512
-232	144	17276	164	-248	3873	-7	-17	-27	36561
1820	580	16996	1025	795	3579	-7	-16	-27	36610
1968	364	16984	1036	-264	3757	-6	-18	-27	36659
908	740	17064	936	-108	3291	-3	-18	-27	36708
928	168	17472	564	291	3127	-3	-16	-26	36756
388	-2524	18024	835	-561	3694	-6	-17	-27	36803
904	-332	17460	691	358	3530	-2	-17	-26	36853
624	-56	17304	-67	-93	3912	-3	-18	-29	36901
868	52	17468	1318	258	3969	-2	-16	-27	36948
1088	-292	17136	911	-51	3433	1	-19	-28	36994
880	1528	17468	-68	167	2658	1	-18	-25	37042
804	-528	17448	-1202	193	4491	1	-19	-30	37089
1288	2304	17188	1178	522	4808	2	-19	-29	37138
1020	464	17524	53	480	3441	2	-19	-27	37187
3016	336	17104	-291	-546	2344	2	-18	-28	37233
656	832	17536	268	332	2033	4	-18	-28	37281
240	920	17224	430	26	2367	6	-18	-26	37327
616	812	17004	537	209	588	4	-17	-28	37372
676	600	17036	777	-198	-61	5	-18	-29	37417
680	744	17172	251	-263	-270	5	-18	-27	37462
748	1424	17032	496	-515	-413	5	-17	-29	37509
732	-32	17552	-71	741	-332	4	-19	-26	37557
648	1088	17064	-279	50	-829	4	-18	-27	37603
636	528	17736	153	-283	-1127	5	-18	-28	37650
620	616	17336	827	140	-1820	7	-17	-25	37697
108	424	17268	-575	-457	-2901	2	-17	-28	37744
960	680	17312	-770	-617	-3915	2	-19	-27	37793
-620	2360	17372	-777	70	-3559	2	-17	-27	37842
1588	-120	17312	-1195	-55	-5603	1	-18	-27	37891
-1828	820	17968	132	11	-4200	1	-18	-28	37942
832	-2044	17648	-450	-247	-4982	-2	-17	-27	37990
1152	400	17376	4	-640	-4090	-3	-17	-27	38042
684	256	17388	458	68	-4255	-3	-16	-29	38090
636	1180	16844	1282	-281	-3471	-4	-17	-27	38136
752	556	17644	-1350	49	-5131	-3	-18	-25	38187
584	-524	17264	-875	-11	-4650	-6	-17	-27	38236
772	-680	17956	-25	-697	-4766	-5	-18	-25	38286
1092	-1348	17392	-172	-85	-3941	-7	-18	-26	38336
392	636	17024	756	-4	-3292	-10	-18	-25	38388
1552	420	17272	-346	-316	-4226	-10	-17	-25	38436
960	1400	17152	-114	-439	-3721	-11	-18	-28	38488
800	440	17040	-227	260	-3714	-10	-19	-27	38540
-48	-400	18148	74	-92	-3529	-12	-18	-27	38590
1072	104	17460	-1531	-191	-4880	-14	-20	-26	38639
-268	-156	17500	-2229	-447	-4312	-13	-18	-25	38692
720	92	17132	1415	34	-3139	-15	-18	-25	38746
976	-156	17244	514	-123	-3560	-15	-20	-26	38794
492	184	17540	-1210	34	-3315	-14	-20	-26	38845
636	172	17192	964	-92	-1954	-18	-21	-26	38895
1088	1028	17352	-13	-261	-2411	-16	-18	-27	38943
780	-112	17416	735	33	-2383	-18	-23	-26	38995
188	-348	17640	1975	218	-2246	-17	-22	-25	39044
568	-116	16992	-925	-565	-2463	-16	-23	-26	39095
704	760	17392	-861	-12	-2982	-16	-24	-25	39147
708	188	17320	407	20	-1976	-20	-22	-26	39197
700	-340	17788	757	272	-964	-18	-22	-24	39245
764	128	17604	-94	-19	-2822	-19	-23	-26	39294
500	372	17380	497	-100	-2064	-18	-23	-26	39343
828	236	16832	-957	-282	-4403	-20	-25	-26	39393
720	520	17440	-2175	287	-5804	-18	-22	-27	39444
508	-240	17208	-3276	-402	-5903	-23	-25	-25	39495
-2648	-328	18152	1421	-648	-5438	-24	-26	-22	39548
736	944	17204	-1080	-204	-7138	-25	-28	-23	39602
-600	-1080	17904	-745	-146	-6074	-24	-27	-21	39654
1248	-104	16568	341	-19	-5418	-24	-27	-21	39708
-1788	-1820	18272	-704	67	-5257	-27	-29	-23	39759
608	-628	17680	212	-516	-4038	-28	-28	-23	39812
136	-416	17480	-329	237	-4588	-28	-31	-23	39863
872	180	17508	-103	316	-4017	-27	-31	-21	39914
432	196	17492	298	145	-4943	-27	-31	-20	39964
1236	-1108	17596	-268	-529	-4878	-29	-32	-23	40013
1648	-524	17184	1021	73	-6640	-29	-33	-20	40067
2604	540	17004	287	301	-4671	-30	-36	-22	40118
1244	896	17380	353	-597	-5313	-31	-36	-23	40167
2332	1908	16240	-226	-5	-5754	-30	-38	-24	40218
460	24	17688	-512	145	-5404	-29	-38	-22	40269
796	-148	17180	985	-952	-5528	-31	-39	-21	40318
1332	264	17680	658	301	-4737	-31	-39	-22	40369
-1416	-2036	17956	310	-230	-4748	-31	-40	-22	40419
352	-3972	18136	120	-383	-3624	-30	-43	-23	40473
1028	-1948	18292	1356	76	-3347	-33	-45	-25	40525
940	548	17140	96	-11	-266	-32	-43	-23	40577
940	-16	17496	494	-313	191	-33	-43	-24	40624
924	416	17088	-292	114	81	-32	-45	-23	40672
940	108	17268	98	145	-217	-31	-42	-24	40719
928	356	17292	38	-138	211	-32	-44	-22	40765
940	56	17508	-109	-188	-140	-33	-44	-23	40812
892	104	17144	-840	389	292	-32	-44	-22	40861
928	-704	16584	-1197	-103	1258	-33	-42	-23	40909
796	-2028	17928	571	327	3115	-32	-40	-23	40961
856	-564	17248	453	-21	2571	-31	-41	-24	41011
1116	-272	18016	601	262	3290	-31	-41	-25	41060
956	-296	17748	31	86	2913	-31	-39	-22	41110
1040	864	16988	-139	198	3199	-30	-40	-23	41157
532	-8	17612	-95	-579	3998	-31	-40	-20	41206
-1356	-2212	19176	776	-9	4891	-33	-37	-25	41254
1480	548	16488	547	-95	4128	-32	-37	-23	41305
1156	1308	17236	1909	61	5279	-30	-38	-23	41354
636	244	16996	-643	-161	3426	-30	-37	-24	41404
676	-256	17148	100	-171	3640	-31	-35	-23	41454
876	20	17684	-12	-378	1872	-31	-34	-21	41504
528	-712	17572	1421	455	4397	-28	-34	-25	41552
1724	-1152	17504	1848	-12	4327	-30	-32	-21	41602
868	924	16920	634	565	4907	-28	-32	-22	41654
936	-1128	17376	770	-591	5689	-28	-33	-22	41701
1612	-44	16896	-1017	269	3492	-28	-31	-23	41752
1008	-720	17576	816	-364	5254	-27	-30	-23	41803
392	332	17880	598	1137	4501	-25	-29	-24	41854
612	8	17216	-261	-75	2620	-25	-28	-23	41903
464	392	17480	857	90	3362	-26	-29	-25	41950
888	1008	17488	2417	276	4583	-25	-27	-24	41997
1364	1588	17384	2358	178	5495	-24	-26	-24	42047
1080	636	17252	1193	192	4671	-23	-28	-25	42098
844	744	17212	2618	-122	6083	-21	-26	-25	42148
940	-792	17068	1874	664	5218	-22	-25	-26	42198
1328	360	17088	1217	-6	6616	-19	-23	-27	42247
1196	1016	17516	-581	165	5076	-18	-25	-25	42296
552	1668	17200	806	238	2967	-19	-24	-25	42347
724	1448	17348	275	39	816	-18	-23	-27	42396
712	952	17320	350	-475	-217	-19	-23	-25	42443
752	944	17520	81	196	6	-18	-25	-24	42492
652	584	16996	383	-74	-226	-18	-22	-25	42536
700	860	17432	575	11	-91	-20	-25	-26	42583
672	840	17180	683	238	36	-18	-24	-26	42629
668	1044	17232	787	-225	222	-18	-25	-26	42675
640	1100	17296	585	439	225	-20	-24	-27	42724
632	836	16992	181	-418	734	-18	-23	-25	42772
636	964	17476	1752	467	1597	-17	-24	-27	42819
-1236	1228	17476	840	142	2582	-17	-24	-26	42868
-404	1096	17548	73	5	4592	-16	-24	-27	42919
-736	820	17776	939	510	5790	-15	-24	-26	42966
-1016	-24	18068	651	-26	6861	-17	-25	-27	43015
892	1264	17392	531	193	6235	-14	-22	-28	43065
232	2408	16976	2946	1316	6352	-12	-22	-28	43114
756	1976	17224	1181	10	5156	-11	-22	-29	43165
1744	844	17440	-627	503	4187	-8	-22	-29	43214
1052	1580	17380	254	278	4833	-12	-21	-31	43263
568	672	17736	135	-97	5269	-10	-22	-28	43312
352	3356	17248	1267	1017	5168	-7	-20	-28	43360
144	1776	17156	1909	1072	5607	-7	-22	-30	43410
1716	4100	17024	-661	567	5553	-6	-21	-29	43460
2060	2228	18048	2157	745	6258	-4	-20	-27	43510
2888	3280	17964	923	644	7283	-2	-20	-30	43560
1496	1024	17756	166	411	6286	-1	-22	-28	43609
1224	2848	17532	2067	1121	7491	-1	-24	-31	43658
740	1568	17580	-573	644	5697	2	-22	-32	43709
620	4400	16988	2461	854	5433	1	-20	-32	43757
-1580	1876	16696	-546	323	4019	2	-23	-31	43804
736	2368	17060	-791	257	4840	4	-24	-30	43854
1136	1532	17552	401	604	3292	5	-22	-30	43902
-284	3524	17508	467	251	2930	5	-24	-30	43950
648	2080	17232	-323	-184	1431	4	-23	-30	43998
680	2520	17416	282	404	609	6	-22	-29	44047
664	2340	16856	215	-33	7	5	-21	-32	44092
672	2224	17208	542	-160	-300	5	-23	-29	44136
688	2632	17316	1812	-37	-1379	5	-23	-29	44184
624	2620	17200	1779	43	-1695	6	-26	-32	44233
616	3272	17124	5015	-79	-3361	5	-26	-30	44281
544	2800	17000	8924	-472	-4299	6	-27	-30	44330
1424	6592	16044	-172	-765	-3439	4	-28	-31	44379
3916	2996	16736	-4970	-2082	-3940	2	-28	-30	44430
-220	4824	16556	-2478	-580	-2931	1	-27	-32	44483
3480	-2212	18236	-5822	-1030	-6309	0	-25	-30	44535
1344	1488	17636	-3061	-1215	-5869	0	-25	-30	44590
-472	2644	17480	-1399	-1120	-4451	-1	-23	-31	44643
-528	2920	17160	757	-771	-5096	-2	-23	-30	44697
-1280	-8	16788	253	-676	-6518	-3	-22	-29	44748
836	-1272	17784	-3668	-752	-6133	-6	-21	-30	44798
664	3132	17008	-878	-690	-4000	-8	-23	-29	44851
300	1280	17852	-3990	-728	-5624	-7	-22	-28	44902
-1888	3128	17448	-436	-669	-4699	-8	-20	-27	44954
2732	792	17028	-860	-611	-5783	-11	-21	-26	45007
-1008	1364	18520	-3431	-370	-6107	-11	-17	-27	45059
1564	60	17300	-1347	230	-5028	-12	-20	-24	45114
-360	-588	17336	-1426	53	-4785	-12	-19	-27	45165
1352	960	17052	140	-608	-3991	-15	-21	-25	45217
80	392	17592	2039	-60	-4939	-16	-20	-26	45268
320	-64	17364	487	511	-3758	-17	-22	-23	45317
-3744	-316	18816	-203	290	-2912	-17	-22	-23	45365
-1440	-384	18252	-1732	-585	-3762	-18	-19	-24	45418
716	492	16620	-313	-362	-1715	-17	-21	-25	45474
684	-280	17120	-901	-546	-2402	-20	-20	-24	45525
704	-112	17456	-254	5	-1729	-20	-22	-23	45577
760	-324	17292	-427	96	-1168	-19	-20	-26	45625
688	-508	17368	387	-313	-207	-21	-21	-25	45675
660	152	17532	609	458	-272	-20	-21	-24	45725
656	180	16912	592	418	-1210	-20	-22	-23	45773
-1136	-332	18144	-867	-200	-2619	-19	-22	-22	45822
-252	1580	17864	-416	-213	-3884	-18	-23	-24	45876
980	1188	16572	871	-594	-5512	-22	-23	-23	45929
720	-256	17392	-750	-517	-6284	-25	-23	-24	45980
152	-688	17484	-633	250	-6797	-22	-25	-23	46032
316	-768	17588	-1181	-440	-6381	-26	-26	-22	46083
928	-4	17464	33	-373	-4931	-25	-24	-21	46136
400	308	17944	1215	474	-5066	-26	-28	-21	46184
-112	-1212	17600	-964	-210	-5189	-27	-27	-24	46234
864	-1356	17752	-1898	-567	-4728	-28	-29	-21	46288
1000	528	17252	-863	345	-4898	-29	-30	-22	46342
1044	-1996	17576	523	-10	-5104	-29	-28	-21	46393
1424	152	17388	21	3	-4585	-27	-33	-19	46445
812	188	17512	-901	143	-5217	-31	-32	-19	46492
1296	684	17596	945	395	-5932	-28	-32	-20	46542
732	-1348	17704	38	-236	-4379	-31	-35	-20	46592
872	256	17224	167	186	-4451	-30	-36	-23	46643
640	424	17388	-3261	-216	-4330	-31	-36	-20	46691
1456	1284	17436	1339	25	-2657	-32	-38	-23	46743
876	-1368	17252	-44	-68	-1434	-31	-37	-20	46794
844	192	17468	861	-187	-523	-31	-38	-21	46845
828	-204	17060	-1435	292	297	-31	-37	-21	46894
832	-96	17456	507	-364	154	-30	-37	-21	46944
596	-3724	11892	-1185	94	-85	-30	-38	-22	46992
856	788	17832	1488	-172	165	-31	-37	-24	47042
840	160	17564	177	-863	80	-32	-38	-24	47091
912	132	17316	-1509	-491	340	-30	-36	-22	47138
832	-172	17456	-881	182	318	-31	-38	-21	47187
984	-3264	17504	-357	-397	448	-33	-37	-23	47236
1096	-428	17424	-940	-194	1997	-31	-37	-23	47287
972	-68	17100	-453	127	3735	-29	-36	-24	47339
896	-1024	17252	-1362	-164	4205	-30	-34	-21	47388
1676	-788	17180	877	-49	4822	-30	-34	-23	47441
720	-1124	16944	-1468	-204	4162	-28	-32	-22	47491
668	-1232	17024	1465	-358	5362	-29	-29	-23	47544
568	-1196	17496	1842	120	5563	-29	-31	-22	47596
1212	336	17320	809	-376	5716	-27	-29	-23	47647
780	284	17220	2441	-164	4401	-27	-30	-24	47697
1368	-2344	17476	793	-171	4109	-28	-29	-22	47747
1168	1876	17116	2909	-330	4680	-27	-29	-22	47799
796	-1468	17752	609	506	4829	-26	-29	-23	47851
440	220	17488	1061	-283	4298	-25	-28	-23	47901
852	2988	16688	795	78	4532	-23	-27	-24	47951
880	592	16904	-215	-328	3013	-22	-26	-23	47999
176	1372	17108	-1275	-463	4786	-23	-26	-23	48049
780	-112	17704	-1713	440	2613	-22	-23	-25	48101
744	-2340	17656	1123	-164	4905	-21	-23	-25	48152
808	3372	17008	1090	-6	6378	-20	-24	-23	48204
948	6520	15944	206	182	5900	-20	-23	-25	48252
